frame,landmark,x,y,z,visibility
399,2,0.22312126,1.295309,-0.11527095,1.0
399,3,0.22356239,1.3285029,-0.09178794,1.0
399,4,0.23118238,1.3608854,-0.09633471,1.0
399,5,0.20108898,1.3991499,-0.15330511,1.0
399,6,0.18416768,1.3243935,-0.16430867,1.0
399,7,0.28978306,1.2667836,-0.010623278,1.0
399,8,0.15820298,1.3076847,-0.021651201,1.0
399,9,0.24378026,1.3204829,-0.10350503,1.0
399,10,0.21968497,1.2450916,-0.10538628,1.0
399,11,0.34673503,1.136196,0.01088242,1.0
399,12,0.07480418,1.2333176,0.19351287,1.0
399,13,0.3365692,1.069746,-0.19320476,1.0
399,14,-0.036734182,1.2814795,0.24734968,1.0
399,15,0.18119526,1.1546569,-0.2812331,1.0
399,16,-0.2604059,1.434021,0.23518068,1.0
399,17,0.112220906,1.1360555,-0.32568717,1.0
399,18,-0.2557237,1.4579597,0.20886037,1.0
399,19,0.0862925,1.186332,-0.31495136,1.0
399,20,-0.2701069,1.4802334,0.24010955,1.0
399,21,0.14124489,1.1186053,-0.29650676,1.0
399,22,-0.2767887,1.4417229,0.24421749,1.0
399,23,0.094098315,0.683728,0.022872105,1.0
399,24,-0.0836068,0.7770013,-0.03402738,1.0
399,25,0.25678116,0.3658742,-0.15583593,1.0
399,26,-0.14201134,0.48061782,-0.24152786,1.0
399,27,0.31916887,0.011205787,-0.16508001,1.0
399,28,-0.24404982,0.053679336,-0.17306289,1.0
399,29,0.34306273,0.033123743,-0.24324113,1.0
399,30,-0.23157983,0.028555023,-0.2439371,1.0
399,31,0.42516467,-0.016497955,-0.29215685,1.0
399,32,-0.15199634,-0.02459693,-0.27539042,1.0
400,0,0.20529072,1.2924411,-0.11880699,1.0
400,1,0.26980555,1.3194748,-0.12369548,1.0
400,2,0.23687606,1.3052477,-0.12197381,1.0
400,3,0.25002456,1.3315089,-0.1027655,1.0
400,4,0.25904828,1.3608131,-0.11340113,1.0
400,5,0.23007631,1.3890635,-0.16384323,1.0
400,6,0.2117788,1.3159533,-0.179049,1.0
400,7,0.30591884,1.2637873,-0.018539716,1.0
400,8,0.16990174,1.308004,-0.03872406,1.0
400,9,0.2733955,1.3167722,-0.112262696,1.0
400,10,0.24702431,1.241091,-0.11386925,1.0
400,11,0.3536119,1.1258895,0.012028381,1.0
400,12,0.08682275,1.2369184,0.17127082,1.0
400,13,0.35782152,1.0559342,-0.19081917,1.0
400,14,-0.049987163,1.2780628,0.19443065,1.0
400,15,0.19335231,1.1440325,-0.2846105,1.0
400,16,-0.27372357,1.4294467,0.16415545,1.0
400,17,0.12073017,1.1252608,-0.3257093,1.0
400,18,-0.2722965,1.4408634,0.13496153,1.0
400,19,0.104043745,1.1794976,-0.32485923,1.0
400,20,-0.28820315,1.4636184,0.16420843,1.0
400,21,0.14691596,1.1135565,-0.29627413,1.0
400,22,-0.282824,1.435529,0.17744552,1.0
400,23,0.10221744,0.68138385,0.028259324,1.0
400,24,-0.081614845,0.77927023,-0.047508035,1.0
400,25,0.2536554,0.34560412,-0.15885958,1.0
400,26,-0.14714271,0.48015663,-0.24491113,1.0
400,27,0.30337146,0.006747797,-0.1619923,1.0
400,28,-0.26006308,0.056048222,-0.16126783,1.0
400,29,0.32311782,0.03223508,-0.23008287,1.0
400,30,-0.25544316,0.025384557,-0.24191101,1.0
400,31,0.41093934,-0.00876494,-0.28132644,1.0
400,32,-0.16972817,-0.019822842,-0.27683723,1.0
401,0,0.21960223,1.2860758,-0.12847355,1.0
401,1,0.2859266,1.3151776,-0.12915738,1.0
401,2,0.25069913,1.3041722,-0.12793338,1.0
401,3,0.26644164,1.3289219,-0.11379678,1.0
401,4,0.27507052,1.3562795,-0.1256753,1.0
401,5,0.2473585,1.3746825,-0.16468227,1.0
401,6,0.2334354,1.3045182,-0.18187252,1.0
401,7,0.3195579,1.2615334,-0.022449257,1.0
401,8,0.17937654,1.3069447,-0.048029304,1.0
401,9,0.29191792,1.311757,-0.11640451,1.0
401,10,0.26699698,1.2359238,-0.11761934,1.0
401,11,0.36188835,1.1254622,0.009006048,1.0
401,12,0.0954385,1.2356912,0.1540947,1.0
401,13,0.37837878,1.0463712,-0.18896298,1.0
401,14,-0.053136427,1.2773644,0.15643853,1.0
401,15,0.20771396,1.1320982,-0.28444263,1.0
401,16,-0.27157605,1.4250479,0.11435554,1.0
401,17,0.13671434,1.1109257,-0.32839486,1.0
401,18,-0.27120388,1.4309695,0.080864176,1.0
401,19,0.11979498,1.1690177,-0.3291526,1.0
401,20,-0.28601596,1.4528922,0.10256962,1.0
401,21,0.1595622,1.1058569,-0.29453105,1.0
401,22,-0.28483558,1.4362063,0.12484152,1.0
401,23,0.101666704,0.6830464,0.02691358,1.0
401,24,-0.079027645,0.7769041,-0.054701667,1.0
401,25,0.24769852,0.33650592,-0.15983257,1.0
401,26,-0.15171875,0.48093247,-0.23583302,1.0
401,27,0.28963938,0.0057939785,-0.14507957,1.0
401,28,-0.27572933,0.06758754,-0.14106362,1.0
401,29,0.30441025,0.0263407,-0.21109039,1.0
401,30,-0.276643,0.03286203,-0.2243101,1.0
401,31,0.39441794,-0.0047998717,-0.26280665,1.0
401,32,-0.18896174,-0.01016871,-0.26466805,1.0
402,0,0.22721961,1.309557,-0.16481023,1.0
402,1,0.2854098,1.353546,-0.15554121,1.0
402,2,0.26788414,1.3324784,-0.16088283,1.0
402,3,0.25838262,1.3595898,-0.15452051,1.0
402,4,0.26645824,1.3645866,-0.15540788,1.0
402,5,0.24419215,1.3851981,-0.18255177,1.0
402,6,0.25103673,1.3342775,-0.191012,1.0
402,7,0.3279679,1.2999854,-0.041839715,1.0
402,8,0.16639994,1.3292365,-0.06370506,1.0
402,9,0.28724217,1.3230131,-0.13830063,1.0
402,10,0.26213598,1.2632025,-0.1429469,1.0
402,11,0.35780022,1.161015,-0.023751961,1.0
402,12,0.1118006,1.2730159,0.1364317,1.0
402,13,0.39630985,1.0722637,-0.20206021,1.0
402,14,-0.07548516,1.2970239,0.12655781,1.0
402,15,0.20663607,1.1454629,-0.3052805,1.0
402,16,-0.27382654,1.432123,0.079991534,1.0
402,17,0.14641853,1.1293616,-0.33845496,1.0
402,18,-0.26772067,1.4319514,0.057534114,1.0
402,19,0.12241918,1.1738042,-0.3522709,1.0
402,20,-0.2654557,1.4629943,0.06088792,1.0
402,21,0.17060576,1.1227622,-0.30585778,1.0
402,22,-0.28750739,1.4391516,0.099883,1.0
402,23,0.095757,0.70183235,0.026526457,1.0
402,24,-0.0767762,0.7805061,-0.059568852,1.0
402,25,0.21946064,0.3585504,-0.13508207,1.0
402,26,-0.16647816,0.48995486,-0.19441088,1.0
402,27,0.29612803,0.01851623,-0.08014237,1.0
402,28,-0.29672298,0.10606075,-0.08637359,1.0
402,29,0.2961471,0.018115543,-0.1339787,1.0
402,30,-0.30652457,0.07240274,-0.14936163,1.0
402,31,0.38067365,-0.008854772,-0.17381996,1.0
402,32,-0.24166262,0.012944334,-0.20436248,1.0
403,0,0.22360805,1.3328019,-0.1840983,1.0
403,1,0.28310722,1.3728528,-0.16980009,1.0
403,2,0.26834103,1.3488148,-0.18361923,1.0
403,3,0.23699428,1.3783331,-0.17843513,1.0
403,4,0.250711,1.3774635,-0.17355177,1.0
403,5,0.23785207,1.3921828,-0.19954802,1.0
403,6,0.2450825,1.351381,-0.19878086,1.0
403,7,0.32244477,1.3196408,-0.052501984,1.0
403,8,0.15046097,1.3453685,-0.07807988,1.0
403,9,0.28100976,1.3434284,-0.15584026,1.0
403,10,0.24341713,1.277621,-0.15722314,1.0
403,11,0.3491705,1.1904548,-0.046593927,1.0
403,12,0.12163512,1.2992657,0.12272316,1.0
403,13,0.39407742,1.0973988,-0.22263354,1.0
403,14,-0.09227391,1.3067011,0.101558104,1.0
403,15,0.2008712,1.1630753,-0.3438979,1.0
403,16,-0.26766834,1.4433765,0.05195493,1.0
403,17,0.13566902,1.1384082,-0.36754748,1.0
403,18,-0.25893727,1.4244316,0.020505862,1.0
403,19,0.114053115,1.176905,-0.38716242,1.0
403,20,-0.2465193,1.47424,0.029026803,1.0
403,21,0.16487618,1.1388453,-0.34160405,1.0
403,22,-0.2827342,1.4295311,0.071276166,1.0
403,23,0.08902915,0.7136948,0.0357431,1.0
403,24,-0.0750666,0.78344154,-0.068133056,1.0
403,25,0.19920887,0.3711646,-0.10357334,1.0
403,26,-0.16757424,0.4911496,-0.18071476,1.0
403,27,0.3022288,0.020817917,-0.026394164,1.0
403,28,-0.31019962,0.120059684,-0.07448955,1.0
403,29,0.28627324,0.016001599,-0.07284382,1.0
403,30,-0.32044244,0.08706264,-0.12497607,1.0
403,31,0.37875685,-0.019831616,-0.1106758,1.0
403,32,-0.27333587,0.016739137,-0.19672017,1.0
404,0,0.22704501,1.3372474,-0.19265941,1.0
404,1,0.28494966,1.3796027,-0.17831975,1.0
404,2,0.27075887,1.3545612,-0.18696979,1.0
404,3,0.2418946,1.382684,-0.18723987,1.0
404,4,0.25741398,1.3823009,-0.18087497,1.0
404,5,0.24323352,1.3938377,-0.20567298,1.0
404,6,0.24921963,1.3573775,-0.20099948,1.0
404,7,0.32586458,1.3254508,-0.058767173,1.0
404,8,0.15622534,1.3500843,-0.08577302,1.0
404,9,0.28895387,1.3441616,-0.15968499,1.0
404,10,0.24853592,1.2840941,-0.16284043,1.0
404,11,0.35329247,1.1917547,-0.049944624,1.0
404,12,0.12280362,1.301875,0.11613957,1.0
404,13,0.4032375,1.096022,-0.22394426,1.0
404,14,-0.0910021,1.3102776,0.095052786,1.0
404,15,0.2055865,1.1571797,-0.34145838,1.0
404,16,-0.2681698,1.4408197,0.042118777,1.0
404,17,0.14066385,1.136727,-0.36597496,1.0
404,18,-0.25887337,1.4261682,0.015379934,1.0
404,19,0.11901895,1.1742197,-0.389019,1.0
404,20,-0.24681741,1.469528,0.015727306,1.0
404,21,0.17173497,1.1363477,-0.34055084,1.0
404,22,-0.27929172,1.429977,0.05805042,1.0
404,23,0.09061305,0.71765786,0.031919036,1.0
404,24,-0.075730726,0.78742665,-0.07027719,1.0
404,25,0.19729352,0.37073758,-0.11139786,1.0
404,26,-0.17292643,0.49477577,-0.17454104,1.0
404,27,0.2933363,0.01853557,-0.034619495,1.0
404,28,-0.31151354,0.124075696,-0.06679817,1.0
404,29,0.2794871,0.011070704,-0.08127558,1.0
404,30,-0.32658237,0.09444237,-0.11404435,1.0
404,31,0.36801782,-0.0173157,-0.12154642,1.0
404,32,-0.27734512,0.022688404,-0.18640047,1.0
405,0,0.2178904,1.3547426,-0.23879287,1.0
405,1,0.26202506,1.4019694,-0.23213103,1.0
405,2,0.2525384,1.3709128,-0.21010333,1.0
405,3,0.2482688,1.3903354,-0.23580451,1.0
405,4,0.2563974,1.4007554,-0.2263023,1.0
405,5,0.23201486,1.4055244,-0.2546517,1.0
405,6,0.24427369,1.3755702,-0.23429021,1.0
405,7,0.32145375,1.343464,-0.118024044,1.0
405,8,0.15133925,1.3506088,-0.13955967,1.0
405,9,0.30028138,1.3416278,-0.19009349,1.0
405,10,0.25685042,1.3080584,-0.20653439,1.0
405,11,0.35949335,1.1844422,-0.06547779,1.0
405,12,0.10620925,1.2998083,0.07485184,1.0
405,13,0.43519893,1.0959556,-0.22133279,1.0
405,14,-0.11340808,1.3225733,0.050736606,1.0
405,15,0.25167203,1.1497521,-0.33359987,1.0
405,16,-0.31664932,1.4180554,-0.00690072,1.0
405,17,0.18604474,1.1396437,-0.36965755,1.0
405,18,-0.29207474,1.4358582,-0.011933943,1.0
405,19,0.15792808,1.1743165,-0.4002345,1.0
405,20,-0.27301413,1.4512048,-0.048658658,1.0
405,21,0.22543125,1.1348317,-0.33653322,1.0
405,22,-0.2975414,1.4306055,-0.0028535773,1.0
405,23,0.09869059,0.7449246,0.02638199,1.0
405,24,-0.08064722,0.80633396,-0.06764836,1.0
405,25,0.1845692,0.37247086,-0.16050741,1.0
405,26,-0.20264247,0.5184936,-0.16187786,1.0
405,27,0.21940245,0.012090744,-0.07971708,1.0
405,28,-0.33983126,0.14635015,-0.03326524,1.0
405,29,0.20412573,-0.006769501,-0.12921381,1.0
405,30,-0.37548286,0.13065468,-0.07354993,1.0
405,31,0.28719938,-0.011407602,-0.18291384,1.0
405,32,-0.292993,0.06035875,-0.15807565,1.0
406,0,0.19252703,1.391559,-0.25208518,1.0
406,1,0.2240428,1.429243,-0.25081995,1.0
406,2,0.22449556,1.392497,-0.22827402,1.0
406,3,0.21798629,1.4108186,-0.26309076,1.0
406,4,0.22174168,1.4137778,-0.2498015,1.0
406,5,0.1949306,1.4247936,-0.26844028,1.0
406,6,0.22276366,1.4068092,-0.24708164,1.0
406,7,0.30670366,1.3721622,-0.15029323,1.0
406,8,0.119568646,1.3649528,-0.151112,1.0
406,9,0.27707404,1.3600185,-0.2074606,1.0
406,10,0.21870404,1.3249488,-0.22201137,1.0
406,11,0.33914697,1.2009935,-0.080069974,1.0
406,12,0.09589779,1.3224392,0.07107608,1.0
406,13,0.42947143,1.1374383,-0.2238788,1.0
406,14,-0.14715567,1.3303968,0.050492734,1.0
406,15,0.27604803,1.1645774,-0.3385066,1.0
406,16,-0.33776286,1.4002967,-0.0136570055,1.0
406,17,0.21655986,1.1600931,-0.3645669,1.0
406,18,-0.30116317,1.440419,-0.01917003,1.0
406,19,0.17807557,1.1918883,-0.4032722,1.0
406,20,-0.2627732,1.4514475,-0.060426604,1.0
406,21,0.25451738,1.1477063,-0.3310985,1.0
406,22,-0.2975908,1.4157017,-0.017257456,1.0
406,23,0.087758146,0.7716789,0.02420785,1.0
406,24,-0.077990904,0.81806225,-0.055123113,1.0
406,25,0.1632036,0.40046242,-0.14921032,1.0
406,26,-0.21210545,0.5284315,-0.13301785,1.0
406,27,0.19182692,0.02204389,-0.05898811,1.0
406,28,-0.3395204,0.16657393,-0.00055108033,1.0
406,29,0.17631085,-0.002629742,-0.091860875,1.0
406,30,-0.37875354,0.15354455,-0.029604241,1.0
406,31,0.23959151,-0.018031016,-0.15372032,1.0
406,32,-0.3125067,0.09258605,-0.11716664,1.0
407,0,0.1738109,1.411411,-0.25988692,1.0
407,1,0.19578944,1.4421703,-0.27024797,1.0
407,2,0.19288537,1.4085456,-0.2488153,1.0
407,3,0.19964777,1.4262288,-0.2762297,1.0
407,4,0.19838123,1.4260212,-0.26448753,1.0
407,5,0.1643784,1.4415324,-0.28926778,1.0
407,6,0.1974102,1.4238739,-0.26416296,1.0
407,7,0.28819937,1.3886346,-0.17684165,1.0
407,8,0.0902853,1.3704572,-0.16295157,1.0
407,9,0.25401637,1.3699689,-0.22282523,1.0
407,10,0.18944284,1.3394717,-0.23529428,1.0
407,11,0.32487682,1.2209934,-0.08682176,1.0
407,12,0.075585455,1.3428999,0.06426906,1.0
407,13,0.4120918,1.1616389,-0.19783334,1.0
407,14,-0.17904833,1.3402427,0.056697853,1.0
407,15,0.2882621,1.1714404,-0.29433972,1.0
407,16,-0.35126707,1.3854508,0.012190704,1.0
407,17,0.23291701,1.1608939,-0.3117007,1.0
407,18,-0.31171548,1.4306561,0.007547332,1.0
407,19,0.19241987,1.1927634,-0.35126692,1.0
407,20,-0.26446238,1.4407933,-0.03275868,1.0
407,21,0.2696685,1.1516359,-0.28579345,1.0
407,22,-0.30643344,1.3948715,0.011552575,1.0
407,23,0.08431987,0.78486645,0.030898001,1.0
407,24,-0.08882513,0.82537156,-0.045732595,1.0
407,25,0.1610732,0.4124611,-0.12217297,1.0
407,26,-0.21188939,0.5306196,-0.12871325,1.0
407,27,0.1927319,0.026277117,-0.026068501,1.0
407,28,-0.3420411,0.16203535,-0.00078710914,1.0
407,29,0.1742178,0.006706111,-0.047538165,1.0
407,30,-0.3703306,0.15472674,-0.030902714,1.0
407,31,0.228457,-0.023589488,-0.11451654,1.0
407,32,-0.31596354,0.10214182,-0.11012107,1.0
408,0,0.15657325,1.4373951,-0.24446425,1.0
408,1,0.17688125,1.4627233,-0.2625957,1.0
408,2,0.17288789,1.438664,-0.23005721,1.0
408,3,0.18067545,1.4508733,-0.26017928,1.0
408,4,0.17480363,1.4604574,-0.25607932,1.0
408,5,0.15314084,1.4722518,-0.27716053,1.0
408,6,0.16267666,1.4483742,-0.25753033,1.0
408,7,0.25442237,1.4202709,-0.15348811,1.0
408,8,0.073021136,1.3917567,-0.15271951,1.0
408,9,0.23575592,1.4013419,-0.20504323,1.0
408,10,0.16421361,1.3689092,-0.22587518,1.0
408,11,0.30104774,1.2618057,-0.061729938,1.0
408,12,0.040886093,1.3720568,0.06376694,1.0
408,13,0.39516312,1.1938919,-0.12050455,1.0
408,14,-0.18421209,1.3176408,0.0745054,1.0
408,15,0.3102278,1.1599159,-0.19336177,1.0
408,16,-0.3144769,1.3327007,0.036370616,1.0
408,17,0.25967002,1.1477202,-0.20285009,1.0
408,18,-0.28593704,1.3627387,0.02805564,1.0
408,19,0.22621787,1.1766669,-0.23567869,1.0
408,20,-0.24036877,1.3764198,-0.004735563,1.0
408,21,0.28395307,1.1456099,-0.1819473,1.0
408,22,-0.28166205,1.3432895,0.03434155,1.0
408,23,0.086154275,0.8064576,0.03395243,1.0
408,24,-0.100650564,0.8459226,-0.041997977,1.0
408,25,0.16433789,0.41162664,-0.09507976,1.0
408,26,-0.18178573,0.5434254,-0.13097045,1.0
408,27,0.1729278,0.023179157,-0.010594483,1.0
408,28,-0.33438262,0.15872458,-0.026420387,1.0
408,29,0.16381615,0.0030231876,-0.023516383,1.0
408,30,-0.35063156,0.1500443,-0.057511356,1.0
408,31,0.20255724,-0.025236651,-0.09348056,1.0
408,32,-0.3188288,0.11160376,-0.13040833,1.0
409,0,0.12625185,1.489379,-0.248085,1.0
409,1,0.13819417,1.4950807,-0.24541907,1.0
409,2,0.13731323,1.5050145,-0.24036744,1.0
409,3,0.15953141,1.4998635,-0.25172508,1.0
409,4,0.15844603,1.5089483,-0.27074322,1.0
409,5,0.1454749,1.5171728,-0.2836224,1.0
409,6,0.14055671,1.4759488,-0.28461832,1.0
409,7,0.21093656,1.4711173,-0.14986634,1.0
409,8,0.048368882,1.4530299,-0.16981998,1.0
409,9,0.20201917,1.4713435,-0.20840548,1.0
409,10,0.14170597,1.4078714,-0.23886153,1.0
409,11,0.26643205,1.3062558,-0.025841406,1.0
409,12,-0.010710881,1.406084,-0.00014671311,1.0
409,13,0.36666885,1.2069906,-0.0853429,1.0
409,14,-0.18439384,1.2964377,-0.12577301,1.0
409,15,0.29604155,1.130258,-0.17961118,1.0
409,16,-0.22655162,1.2503701,-0.26373628,1.0
409,17,0.25512704,1.1227833,-0.22746916,1.0
409,18,-0.19880049,1.2639792,-0.32548013,1.0
409,19,0.23105709,1.1606916,-0.21929964,1.0
409,20,-0.15101585,1.2794318,-0.33861893,1.0
409,21,0.27519387,1.1244283,-0.16337276,1.0
409,22,-0.193859,1.2728977,-0.28384143,1.0
409,23,0.09167705,0.8355271,0.053759787,1.0
409,24,-0.08807724,0.8662289,-0.05020692,1.0
409,25,0.13567118,0.40064403,-0.06416213,1.0
409,26,-0.1633873,0.5559599,-0.13300641,1.0
409,27,0.11062414,0.033336934,0.037234254,1.0
409,28,-0.3213338,0.17400432,0.018085064,1.0
409,29,0.103654794,0.017850716,0.05839694,1.0
409,30,-0.34079432,0.14036457,-0.02338569,1.0
409,31,0.15233777,-0.011608441,-0.024086086,1.0
409,32,-0.31260782,0.14046004,-0.09227778,1.0
410,0,0.11612173,1.484552,-0.2366517,1.0
410,1,0.12987678,1.4912536,-0.2435172,1.0
410,2,0.1273681,1.4980918,-0.2243073,1.0
410,3,0.14658916,1.4955584,-0.24263674,1.0
410,4,0.13879095,1.506945,-0.2518082,1.0
410,5,0.12770331,1.5179087,-0.27333313,1.0
410,6,0.1211063,1.4891016,-0.2684377,1.0
410,7,0.1918661,1.4779102,-0.13637698,1.0
410,8,0.037980493,1.4495065,-0.1539417,1.0
410,9,0.18680778,1.463588,-0.19677074,1.0
410,10,0.12807271,1.4139918,-0.22614849,1.0
410,11,0.2520067,1.30883,-0.021727553,1.0
410,12,-0.015470578,1.4098643,0.027063679,1.0
410,13,0.3465931,1.2098566,-0.032953117,1.0
410,14,-0.1790414,1.2827942,-0.0512604,1.0
410,15,0.28314367,1.1227539,-0.096105315,1.0
410,16,-0.23964079,1.2225938,-0.14094903,1.0
410,17,0.25336158,1.1070589,-0.12907313,1.0
410,18,-0.21018483,1.2459478,-0.17930204,1.0
410,19,0.22737442,1.1338416,-0.13253215,1.0
410,20,-0.16887352,1.258311,-0.19888979,1.0
410,21,0.27415764,1.1116985,-0.080014065,1.0
410,22,-0.21169251,1.2486894,-0.15216239,1.0
410,23,0.091589384,0.8344054,0.052417427,1.0
410,24,-0.09604235,0.8742578,-0.048330266,1.0
410,25,0.13785964,0.40975052,-0.061939057,1.0
410,26,-0.15321185,0.5556654,-0.13441208,1.0
410,27,0.10939788,0.021351982,0.025745979,1.0
410,28,-0.30612177,0.17623207,-0.0048922217,1.0
410,29,0.09229129,-0.0024834732,0.0409134,1.0
410,30,-0.32251188,0.15382148,-0.04985842,1.0
410,31,0.14046545,-0.031675987,-0.037871324,1.0
410,32,-0.30257815,0.1387202,-0.11265215,1.0
411,0,0.08008576,1.4869088,-0.24616168,1.0
411,1,0.09275437,1.5035164,-0.24350676,1.0
411,2,0.097815,1.4899224,-0.22831276,1.0
411,3,0.090590596,1.5065713,-0.24673985,1.0
411,4,0.08048309,1.515381,-0.25997743,1.0
411,5,0.077545844,1.5217211,-0.2614694,1.0
411,6,0.07759381,1.5157063,-0.23464136,1.0
411,7,0.14346084,1.4911928,-0.12810284,1.0
411,8,0.0043333704,1.4549433,-0.13337258,1.0
411,9,0.12830596,1.4533616,-0.18276164,1.0
411,10,0.0707645,1.4535558,-0.21490933,1.0
411,11,0.21182165,1.3362159,-0.013497245,1.0
411,12,-0.05033961,1.4214573,0.04894858,1.0
411,13,0.32004958,1.1836187,0.026199497,1.0
411,14,-0.16710864,1.2303474,0.05609207,1.0
411,15,0.2534261,1.0348601,0.020460183,1.0
411,16,-0.20178004,1.1061627,0.012097854,1.0
411,17,0.24916148,1.0247339,0.00702666,1.0
411,18,-0.17595264,1.1186546,0.0011745673,1.0
411,19,0.21968906,1.0274513,-0.0025330419,1.0
411,20,-0.13697864,1.1208613,-0.0491073,1.0
411,21,0.26737547,1.0355722,0.03325335,1.0
411,22,-0.17988874,1.1376771,-0.0007483498,1.0
411,23,0.08495054,0.85307217,0.020665605,1.0
411,24,-0.09622113,0.86666554,-0.024945755,1.0
411,25,0.121332206,0.42928484,-0.053799897,1.0
411,26,-0.12233883,0.5494439,-0.06508912,1.0
411,27,0.13909741,0.06469903,0.045543395,1.0
411,28,-0.1852226,0.15693203,0.04588767,1.0
411,29,0.108190306,0.0069173872,0.061295044,1.0
411,30,-0.20319569,0.13823855,0.011962808,1.0
411,31,0.1352109,-0.004880597,0.0014691793,1.0
411,32,-0.22187476,0.09783915,-0.04670635,1.0
412,0,0.06233616,1.4770813,-0.23791699,1.0
412,1,0.07391158,1.4952056,-0.2396419,1.0
412,2,0.08000312,1.4798068,-0.22052541,1.0
412,3,0.07372575,1.4988774,-0.23857199,1.0
412,4,0.06303511,1.507445,-0.25508907,1.0
412,5,0.058176547,1.5119293,-0.26243463,1.0
412,6,0.062994756,1.5031734,-0.22481254,1.0
412,7,0.11910944,1.4781961,-0.1218343,1.0
412,8,-0.012018698,1.4452561,-0.12979235,1.0
412,9,0.103217594,1.443708,-0.17188302,1.0
412,10,0.055192266,1.4520987,-0.2075565,1.0
412,11,0.19701903,1.3234863,-0.006736514,1.0
412,12,-0.0681719,1.405261,0.053558804,1.0
412,13,0.29558644,1.1565313,0.032781724,1.0
412,14,-0.16338307,1.1994241,0.062088788,1.0
412,15,0.22811317,0.99892706,0.036389153,1.0
412,16,-0.18168944,1.0675969,0.020217426,1.0
412,17,0.21881464,0.98378175,0.03014075,1.0
412,18,-0.14546968,1.073126,0.012386469,1.0
412,19,0.19231644,0.9844659,0.02260578,1.0
412,20,-0.11009257,1.0804937,-0.03495022,1.0
412,21,0.23649216,0.998998,0.04292874,1.0
412,22,-0.15351343,1.0901628,0.0062794983,1.0
412,23,0.08061634,0.84286356,0.020102642,1.0
412,24,-0.09516716,0.85987186,-0.025982102,1.0
412,25,0.12418068,0.4287153,-0.05413274,1.0
412,26,-0.095721245,0.52671826,-0.07086391,1.0
412,27,0.14376205,0.06600305,0.04049339,1.0
412,28,-0.12491226,0.11503536,0.027353926,1.0
412,29,0.109765165,0.017969158,0.05102158,1.0
412,30,-0.13114391,0.096596025,-0.0077991923,1.0
412,31,0.13548212,0.00026659342,-0.0042947344,1.0
412,32,-0.15074,0.050037377,-0.064357884,1.0
413,0,0.057745617,1.4830583,-0.23181742,1.0
413,1,0.07162357,1.4973989,-0.23351143,1.0
413,2,0.07615936,1.481497,-0.21150255,1.0
413,3,0.07041979,1.5014412,-0.22965804,1.0
413,4,0.058598068,1.5066758,-0.24878286,1.0
413,5,0.05476796,1.5139735,-0.25395137,1.0
413,6,0.058994062,1.4998125,-0.21572146,1.0
413,7,0.11602761,1.4757208,-0.11471953,1.0
413,8,-0.016006477,1.4473134,-0.12034634,1.0
413,9,0.09856907,1.4472228,-0.16390932,1.0
413,10,0.05167267,1.4518641,-0.19906542,1.0
413,11,0.19597772,1.3201286,-0.007067497,1.0
413,12,-0.07466395,1.4020021,0.06433692,1.0
413,13,0.29011357,1.1523144,0.018400054,1.0
413,14,-0.15794358,1.1879921,0.06719215,1.0
413,15,0.21788019,0.99937063,0.011866163,1.0
413,16,-0.1711262,1.0612838,0.022733929,1.0
413,17,0.20634647,0.98003024,0.010392271,1.0
413,18,-0.1316461,1.0577328,0.011016732,1.0
413,19,0.17889255,0.98295724,-0.00076114014,1.0
413,20,-0.097741425,1.0731794,-0.02999404,1.0
413,21,0.22060663,0.9946043,0.015639259,1.0
413,22,-0.13996135,1.077145,0.007832412,1.0
413,23,0.07985207,0.8418175,0.017818147,1.0
413,24,-0.093254425,0.8594142,-0.024485677,1.0
413,25,0.12779224,0.42970967,-0.05882467,1.0
413,26,-0.08518721,0.5177595,-0.07371367,1.0
413,27,0.15274753,0.06840912,0.032796353,1.0
413,28,-0.10251895,0.09513604,0.018505977,1.0
413,29,0.12105267,0.029799622,0.03892999,1.0
413,30,-0.10644165,0.078206025,-0.015022544,1.0
413,31,0.14182623,0.010138335,-0.015034353,1.0
413,32,-0.12559985,0.030801158,-0.07337842,1.0
414,0,0.043843098,1.488657,-0.21356383,1.0
414,1,0.057345577,1.4993508,-0.21006079,1.0
414,2,0.0657324,1.4856571,-0.1885893,1.0
414,3,0.05608473,1.5019126,-0.2088483,1.0
414,4,0.043682326,1.5149109,-0.23395161,1.0
414,5,0.042667653,1.5176138,-0.23098543,1.0
414,6,0.04463829,1.5053376,-0.20207231,1.0
414,7,0.10341035,1.4778593,-0.09034619,1.0
414,8,-0.029557008,1.454406,-0.103632286,1.0
414,9,0.08767954,1.4535099,-0.1438909,1.0
414,10,0.03962791,1.4561135,-0.1795981,1.0
414,11,0.17642596,1.3328538,0.021815447,1.0
414,12,-0.08688075,1.403131,0.07789984,1.0
414,13,0.2780621,1.1581557,0.066296004,1.0
414,14,-0.152975,1.174101,0.078644946,1.0
414,15,0.21833244,1.0008664,0.075123556,1.0
414,16,-0.16103762,1.0386845,0.039050255,1.0
414,17,0.21687901,0.9722789,0.07794762,1.0
414,18,-0.1287833,1.0347912,0.02469859,1.0
414,19,0.19125828,0.9809454,0.0623063,1.0
414,20,-0.09402992,1.057909,-0.017801685,1.0
414,21,0.22485822,0.9917135,0.07611514,1.0
414,22,-0.13437775,1.0617968,0.024791673,1.0
414,23,0.079669446,0.84984654,0.01812704,1.0
